Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2511","Wheat and products","2020","2020","1000 t","6158","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2511","Wheat and products","2010","2010","1000 t","1559","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2511","Wheat and products","2011","2011","1000 t","1982","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2511","Wheat and products","2012","2012","1000 t","2214","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2511","Wheat and products","2013","2013","1000 t","1998","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2511","Wheat and products","2014","2014","1000 t","2116","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2511","Wheat and products","2015","2015","1000 t","2389","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2511","Wheat and products","2016","2016","1000 t","2627","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2511","Wheat and products","2017","2017","1000 t","2145","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2511","Wheat and products","2018","2018","1000 t","3092","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2511","Wheat and products","2019","2019","1000 t","2787","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2511","Wheat and products","2020","2020","1000 t","3279","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2511","Wheat and products","2010","2010","1000 t","137","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2511","Wheat and products","2011","2011","1000 t","137","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2511","Wheat and products","2012","2012","1000 t","122","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2511","Wheat and products","2013","2013","1000 t","120","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2511","Wheat and products","2014","2014","1000 t","456","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2511","Wheat and products","2015","2015","1000 t","457","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2511","Wheat and products","2016","2016","1000 t","457","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2511","Wheat and products","2017","2017","1000 t","545","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2511","Wheat and products","2018","2018","1000 t","507","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2511","Wheat and products","2019","2019","1000 t","646","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2511","Wheat and products","2020","2020","1000 t","1001","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2807","Rice and products","2010","2010","1000 t","250","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2807","Rice and products","2011","2011","1000 t","120","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2807","Rice and products","2012","2012","1000 t","326","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2807","Rice and products","2013","2013","1000 t","340","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2807","Rice and products","2014","2014","1000 t","356","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2807","Rice and products","2015","2015","1000 t","426","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2807","Rice and products","2016","2016","1000 t","452","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2807","Rice and products","2017","2017","1000 t","395","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2807","Rice and products","2018","2018","1000 t","221","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2807","Rice and products","2019","2019","1000 t","315","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2807","Rice and products","2020","2020","1000 t","293","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2807","Rice and products","2010","2010","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2807","Rice and products","2011","2011","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2807","Rice and products","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2807","Rice and products","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2807","Rice and products","2014","2014","1000 t","6","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2807","Rice and products","2015","2015","1000 t","77","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2807","Rice and products","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2807","Rice and products","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2807","Rice and products","2018","2018","1000 t","34","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2807","Rice and products","2019","2019","1000 t","88","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2807","Rice and products","2020","2020","1000 t","20","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2807","Rice and products","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2807","Rice and products","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2807","Rice and products","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2807","Rice and products","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2807","Rice and products","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2807","Rice and products","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2807","Rice and products","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2807","Rice and products","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2807","Rice and products","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2807","Rice and products","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2807","Rice and products","2020","2020","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2513","Barley and products","2010","2010","1000 t","179","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2513","Barley and products","2011","2011","1000 t","138","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2513","Barley and products","2012","2012","1000 t","141","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2513","Barley and products","2013","2013","1000 t","136","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2513","Barley and products","2014","2014","1000 t","140","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2513","Barley and products","2015","2015","1000 t","152","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2513","Barley and products","2016","2016","1000 t","167","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2513","Barley and products","2017","2017","1000 t","134","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2513","Barley and products","2018","2018","1000 t","112","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2513","Barley and products","2019","2019","1000 t","133","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5511","Production","F2513","Barley and products","2020","2020","1000 t","162","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2513","Barley and products","2010","2010","1000 t","12","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2513","Barley and products","2011","2011","1000 t","68","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2513","Barley and products","2012","2012","1000 t","55","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2513","Barley and products","2013","2013","1000 t","31","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2513","Barley and products","2014","2014","1000 t","50","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2513","Barley and products","2015","2015","1000 t","57","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2513","Barley and products","2016","2016","1000 t","46","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2513","Barley and products","2017","2017","1000 t","38","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2513","Barley and products","2018","2018","1000 t","106","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2513","Barley and products","2019","2019","1000 t","74","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5611","Import Quantity","F2513","Barley and products","2020","2020","1000 t","76","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2513","Barley and products","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2513","Barley and products","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2513","Barley and products","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2513","Barley and products","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2513","Barley and products","2014","2014","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2513","Barley and products","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2513","Barley and products","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2513","Barley and products","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2513","Barley and products","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2513","Barley and products","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","860","Uzbekistan","5911","Export Quantity","F2513","Barley and products","2020","2020","1000 t","0","I","Imputed value"
